A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,ANTM,AON,AOS,APA,APD,APH,APTV,ARE,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBY,BDX,BEN,BIIB,BIO,BK,BKNG,BKR,BLK,BLL,BMY,BR,BSX,BWA,BXP,C,CAG,CAH,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CE,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COO,COP,COST,CPB,CPRT,CRM,CSCO,CSX,CTAS,CTLT,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DPZ,DRE,DRI,DTE,DUK,DVA,DVN,DXC,DXCM,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,ES,ESS,ETN,ETR,ETSY,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLS,FLT,FMC,FRC,FRT,FTI,FTNT,GD,GE,GILD,GIS,GL,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GWW,HAL,HAS,HBAN,HBI,HCA,HD,HES,HFC,HIG,HII,HLT,HOLX,HON,HPE,HPQ,HRL,HSIC,HST,HSY,HUM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JCI,JKHY,JNJ,JNPR,JPM,K,KEY,KEYS,KHC,KIM,KLAC
0.009551584,0.011792418,-0.01176538,-0.000931672,0.024732939,0.002624146,-0.00724637,0.009991108,0.007476433,0.02401219,0.003403217,0.031152617,0.00855734,0.013796573,0.007932927,0.011671094,0.014191975,0.013679904,0.012672938,0,0.006503195,0.004961478,0.005694746,0.055382699,0.018844403,-0.009454474,0.019575953,0.006331081,0.010806721,0.01295912,0.094861665,0.006405475,0.018960413,0.016503767,0.008999452,-0.002046599,0.016629437,0.00834342,0.004729617,0.002973558,0.004869717,0.005878366,0.012312477,0.017850426,0.007852359,-0.003178458,0.005638022,0.012132252,0.00483462,-0.004800823,0.002702446,0.013042722,0.006578983,0.002516986,0.010503898,0.00648237,0.025626916,0.034648335,0.005078221,0.016458511,0.010787712,0.010805255,0.00985449,0.001395324,0.032221189,0.015235861,0.008673476,0.003968216,0.005941233,0.01204156,0.013227726,0.001337829,0.004248039,0.010734515,0.009313149,0.048589888,0.017268087,0.006441014,0.011202862,0.012917047,0.006117972,0.012428309,0.010864483,0.014121177,0.012566942,0.034365908,0.008451906,0.014263548,0.01439978,0.005276295,0.008167749,0.018343908,0.009093819,-0.000470013,0.003160076,0.007615834,0.024340118,-0.052489462,0.023656157,0.002809872,-0.000766801,0.003422822,0.002617638,0.017241613,0.004862021,0.026164131,0.011543939,0.009305087,0.005964718,0.007374818,0.009384409,0.025079599,0.02152242,-0.007145705,0.006025976,0.010872394,0.024179424,0.011541847,0.020076058,0.008713941,0.005635517,0.010398187,0.024831272,0.012185773,0.006987004,0.004221329,0.014963275,0.002811096,0.001407349,0.022450538,0.015917292,0.002084038,0.000930986,0.012483733,0.011492261,-0.002916218,-0.001914766,0.005965352,0.005339441,0.016329885,0.008260865,0.03468606,-0.000930539,0.011515405,0.005239509,0.010873361,0.010598645,0.004573486,0.00585653,0.010181538,0.004987701,0.01138733,0.021141765,-0.006263404,0.004023769,-0.000624236,0.01238269,-0.003062572,0.021692014,0.022665639,0.008036704,0.012103847,0.004305956,0.003281177,0.01679923,0.015448157,-0.000673533,0.034231864,0.018488944,0.031925738,0.007063143,0.012269073,0.028846206,0.018250325,0.020920441,0.000513431,0.011663324,0.006061975,0.010070333,0.015248172,0.00594051,0.005375544,0.026411919,-0.000455695,-0.000744068,0.006271689,-0.003790238,0.013397365,0.002960433,0.002241089,0.01741856,0.015602599,0.007210337,0.013597555,0.002982174,0.008320212,0.010121392,0.007514223,0.032700858,0.019972252,0.012939871,0.028415779,0.018562742,0.022355005,0.01290332,0.017844705,-0.011092816,0.004341049,0.021922205,-0.027843538,0.02052379,0.003929213,0.01824995,-0.003596183,0.015204576,0.002853101,0.020122366,0.010670378,0.005588449,0.015131458,0.006167218,0,0.017933459,0.010709713,0.012054957,0.011411925,0.01944906,0.000749301,-0.03463245,-0.00137086,0.014310664,0.015990835,0.00938366,0.015700014,0.004261578,-0.006452494,0.00519276,0.003949455,0.021825601,0.010670421,0.002527558,0.02540306,0.01547768,0.01828121,0.003225578,0.011124203,0.009541382,0.002136097,0.016045348,0.012461226,0.016008497,0.021714852,0.001149753,0.010384381
0.013343044,0.009091046,0.00832023,0.012869644,0.017190554,0.007560979,0.006500909,0.013938557,0.006361021,0.009379634,0.008211253,0.007415458,0.010252051,0.017215924,0.015046343,0.018178581,0.026910884,0.017543949,0.011196943,0.00455477,0.005963943,0.012589457,0.005096271,0.036457482,-0.004585684,0.005384195,0.006239874,0.009973617,0.001710547,0.017590581,0.021660629,0.014039615,0.002587624,0.014089875,0.021572303,0.000829357,0.027491409,0.015786659,0.002282965,0.00757674,0.009823006,0.068489815,0.012390728,0.0096173,0.028450185,0.002528965,0.013454927,-0.009436602,0.012443495,0.009717047,0.013794273,0.009147953,0.016267163,-0.000631068,0.011799119,0.015222365,0.013822657,0.014588651,0.009716932,0.042992582,-0.001928339,-7.21886E-05,0.008782827,0.00122119,0.054461171,0.027623838,0.023118218,0.009954511,0.008305691,0.013520822,0.034179927,0.013439098,0.01192071,0.023895541,0.008776803,0.021634338,0.006397657,-0.014170393,0.016618067,0.002987069,-0.00350115,0.006609981,-0.000700965,0.024822191,0.005295428,0.033458114,0.010285615,0.0172274,0.009148294,0,0.008307796,-0.000504878,0.008711316,0.004624114,0.025442021,0.004921765,-0.00871563,0.005802604,0.024596724,0.011487703,0.009823475,0.026151128,0.012642605,0.067796531,0.014141897,0.059421006,0.002977294,0.007902162,0.002835798,0.002311846,0.01896606,0.015145425,0.004279563,0.001199548,0.004991778,0.009826076,0.00244254,0.039215764,0.091958093,0.014000742,-0.000193203,0.019999949,0.02100799,0.015002864,0.000833087,0.005043991,0.007841818,0.010567301,-0.01105493,0.010048327,0.007833876,0.006932369,0.007175241,-0.01053172,0.037092745,0.000639677,0.00623531,0.00655438,0.011760229,0.014799345,0.010493077,0.112973511,0.025450104,-0.008477618,-0.006225573,-0.003943902,0.018178762,0.017111272,0.011196603,0.013942697,0.008009476,0.025925907,0.031590651,0.055579449,0.001414422,0.016143052,0.018741462,0.016084765,0.028373007,0.016400604,0.006833761,0.021287126,-0.00252203,0.009811255,-0.003695785,-0.009723801,-0.009210705,0.011267494,0.064877526,0.029441181,-0.008340488,0.018632286,0.160436113,0.01556539,0.023644527,0.002565681,0.022389421,0.005487352,0.019940088,0.012224955,0.045521636,0.023005518,0.038981356,0.013066044,-0.00054156,0.025623544,0.011096971,-0.000357476,0.015086885,0.002722215,0.00873142,0.010771836,0.021475741,0.014289451,0.00041333,0.001798919,0.016503415,0.019577307,0.005473154,0.017098506,0.016106472,0.018073818,0.042034363,0.007338739,0.014558433,0.002406403,0.040083713,0.009326652,0.057549831,0.018446571,0.002311617,0.005244563,0.012867719,0.001288972,0.00768059,0.060455195,0.007718462,-0.009439671,0.017382862,0.034348678,0.006798167,0.017262703,0.004422325,0.00363859,0.003739672,0.016137406,0.005968854,-0.008717455,0.014037974,0.013726952,0.007774247,0.008126748,0.018061053,0.007299264,0.020658832,0.010824073,0.016236252,0.011598427,0.010457253,0.014975203,0.043807056,0.032872788,0.006928311,0.018267798,0.002057412,0.007594474,0.005089013,0.015986682,0.012189996,0.026153898,0.015406181,0.021664582,0.014165253,0.002461077
0.008857951,0.012011946,0.000469583,-0.005340284,-0.002048367,9.62236E-05,0.023569426,0,-0.001819715,-0.004223801,0.005665631,-0.000817631,0.002449733,-0.00306258,-0.00387666,0.002575176,0.004192997,-0.002320886,0.004722443,-0.002015029,-0.000988045,0.003169479,-0.003943645,-0.006040243,0.00414614,-0.000486466,0.00397529,-0.003190465,0.01077968,0.001047699,0.031802175,0.00221536,0.005100851,-0.006809163,-0.003654746,-0.001371153,0.003478289,0.000535857,0.000356188,0.003160436,0.002464291,0.001968891,7.51895E-05,-0.002241409,-0.003214162,-0.002193215,-0.001580672,0.002059797,-0.001857569,-0.001296806,0.001876861,0.004364567,0.002715815,-0.005091661,-0.003678797,-0.004036934,0.000261857,-0.003267826,0.00025669,-0.005648058,0.00699559,0.004839628,-0.002901948,-0.004675425,0.001889515,-0.006595281,-0.000551214,-0.000289911,-0.000549192,-0.00106726,-0.001377142,0.000465413,0.001520138,-0.006836358,0.000669031,-0.007297291,0.001780015,0.011437533,-0.003728054,-0.004123333,0.000739473,-0.001407072,0.004442146,-0.001329133,-0.000987707,-0.020828614,0.00301645,-0.00414742,-0.00703361,0.004917124,-0.00272377,0.004379229,-0.002531337,-0.002496348,-0.000235915,0.002273919,0.010001302,-0.004784122,-0.00290309,-0.002493037,-0.003343992,0.00332415,-0.00230686,0.003401295,0.000660509,-0.008974174,0.000247539,-0.004666996,-0.015681249,-0.002690916,-0.00073005,-0.000382355,0.000218563,-0.003594255,0.005463524,0.002104026,0.003552475,-0.018761444,-0.007976021,-0.004553339,0.010050191,-0.004188123,-0.005427804,-0.000547469,0.001386505,-0.004461257,0.000933764,-0.003414576,0.002842086,-0.001842271,-0.006995737,0.003614508,-0.003166378,-0.004672905,0.005316603,0.00054809,-0.00190666,0.00093003,-0.001624839,0.000555487,-0.002276012,-0.015060132,0.003934701,-0.009038787,0.004516289,-0.004319654,-0.006180384,-0.000617409,-0.001240007,0,-0.006266948,-0.00490971,-0.001448741,-0.00366414,-0.000538115,0.001362012,0.001936457,0.000923777,-0.000563049,-0.001453761,0.009049765,0.000233841,0.001011377,-0.001439574,0.001963971,0.001504481,0.000227096,-0.003481783,0.006818857,0.006059275,0.003727415,-0.000355273,0.016107411,-0.007100031,0.004003597,-0.002559116,-0.001307521,-0.004173348,0.002932451,-0.010697012,0.009413815,-0.000481448,-0.004904472,0.003299344,0.000541853,-0.012491728,-0.003762902,-0.0003573,-0.003877339,0.004265843,-0.003394261,0.000523932,0.00053912,-0.005175336,-0.002545579,-0.003474233,-0.001507412,-0.001828743,-0.013997045,0.002711727,-0.002623579,-0.000729784,-0.008462794,0.005352187,0.005381281,-0.006858953,-0.008915648,-0.001577629,-0.013653212,-0.006434629,0.006918955,0.008020655,-0.00771315,0.00617924,-0.002953573,0.007377419,-0.00170198,0.000877598,-0.002223097,-0.000626485,-0.000221348,-0.004689095,-0.002093085,0.003665247,0.006623371,0.001807543,0.002590666,0.01969244,-0.014477004,0.010494279,-0.000571252,-0.004183751,0.004957092,0.003836528,0.000656428,-0.00585385,-0.00726207,-0.000511143,0.003523062,-0.000849055,-0.00603874,-0.001383902,0.004128296,-0.007114259,0.002823328,0.002222352,-0.001084948,-0.001948104,-0.002736957,-0.000749577,-0.001724112,-0.007381369,-0.000377334,0.003754808
-0.008542841,-0.013239012,0.009522043,-0.011200615,0.004960607,0.002309065,-0.015055913,-0.001551986,-0.001439052,-0.00106051,-0.006161843,-0.004093025,-0.002211231,0.000161716,0.008241632,0.00342462,-0.012526346,0.003489427,-0.001620846,0.005047851,0.000741951,0.004131147,0.002639506,0.014298417,0.014528169,0.003652642,-0.007919032,0.010669348,-0.001636648,-0.005756208,0.027397233,-0.006446759,-0.011128269,-0.001296805,0.002343514,0.018723932,0.040394597,0.005141975,-0.003771085,-0.000543386,0.013585191,-0.019213916,-0.00442996,-0.004679992,0.003915209,0.008572826,0.016621879,0.00282626,0.006403121,0.000205159,-0.001092719,0.01303694,-0.005701362,0.001768928,0.007037024,-0.008106351,-0.000261788,0.000983773,-0.003463434,-0.001352638,0.005127486,0.006901062,-0.002183184,-8.63938E-05,-0.042539857,0.01496762,0.002894923,0.002900076,0.002747394,0.0005342,-0.002757702,0.004728048,-0.0062608,0.005696604,0.008694927,-0.011530583,0.000592356,0,-0.000287914,0.001610369,0.001293507,-0.003757719,-0.011405949,-0.008429549,-0.001153347,-0.023352479,-0.007142818,-0.012610069,-0.005509081,0.001044601,0.004164982,0.007043318,-0.001492529,0.001564249,-0.006617954,-0.001919658,-0.000108994,-0.003191309,-0.000335787,0.011108093,0.007472897,0.003865111,-0.005032639,-0.025988776,-0.001980218,-0.028812509,-0.003648206,0.005063659,0.002089267,0.004753888,-0.00255651,-0.007271492,0.005243584,0.004408766,-0.003787281,-0.003018013,-0.004450485,-0.018359677,-0.055027574,0.001327831,-0.005931883,-0.001529325,-0.01040732,-0.007668446,-0.003184958,0.002660563,0.004042286,0.000107023,0.013130397,-0.009228498,-0.007827744,-0.007031381,0.007146814,0.007303046,-0.001442383,0.005386038,0.008596197,-0.004027152,0.009764559,-0.001665536,0.001140602,-0.030886991,-0.00331627,0.007025758,0.003480848,-0.000723113,-0.002677383,0.005250935,0.002837955,0.001159667,-0.001576526,-0.010158247,0,-0.039907496,0.012517542,0.003956785,0.001932799,0.010320099,-0.012394486,0.002474958,-0.044843006,0.002809618,0.008082841,0.000360288,-0.002177873,-0.002925573,0.009407224,-0.009084565,-0.036660588,-0.002650019,0.008665051,0.003197794,-0.095112322,-0.008285619,0.001226969,-0.004515624,-0.001800055,0.00085968,-0.003411062,-0.007673549,-0.017253183,-0.010251756,-0.01601789,-0.0029897,0.012791948,-0.010256416,0.000629539,-0.001787809,0.002270645,-0.018343101,-0.002384316,0.000349175,-0.018857992,-0.002601097,0.018853534,0.021414346,0.00754947,0.00137407,-0.0102523,-0.000270763,-0.004658308,-0.005256835,-0.024182115,0.000443663,-0.005352477,-0.002762265,-0.012768423,-0.001655448,-0.031243811,-0.025905646,-0.003893813,-0.008960866,-0.004115397,0.005629411,-0.003057698,0.013981543,-0.008525277,0.002380664,0.008912139,-0.010658241,0.000775271,-0.000842894,-0.004629296,0.009884337,0.016586796,-0.004768743,0.003167393,-0.004973558,0.006977618,0.001004922,-0.001429384,0.006455482,-0.010384331,-0.002123215,-0.00043736,-0.000718016,0.002560392,-0.00062111,0.003839808,-0.004249064,0.001215177,-0.014549559,-0.001233594,0.003115284,0.003583248,-0.004820904,0.003258301,-0.003303507,0,-0.002250672,-0.005872196,-0.007301636,0.006797599,-0.001582661
0.013882053,0.006245615,0.010959522,0.01797415,0.011914845,0.005566457,0.043385417,0.017543814,0.011913778,0.011995806,0.015234678,0.016164643,0.012711773,0.005819602,0.001816369,0.00494887,0.015856234,0.009107512,0.015259945,0.013561078,0.012972463,0.006050253,0.002820638,-0.000352309,0.000452312,0.004246593,0.0087803,0.00980209,0.014701209,0.013684393,0,0.011308538,0.016756447,0.007235594,0.010572421,0.027799109,0.00845715,0.0056485,0.012997686,0.020000165,0,0.011798727,0.004524976,0.005266249,0.005162031,0.011100246,0.000467154,0.014091879,0.015822568,0.01086427,-0.006251115,-0.000165169,0.011324478,0.009853475,0.019441169,0.008756542,0.011012247,0.007205887,0.00746608,0.01300125,0.019187787,0.006568131,0.014098253,0.02312725,0.017509127,0.003358038,0.014708015,0.008240352,0.00164389,0.000533915,0.014980211,0.016442504,0.011454923,0.007788864,0.003978027,0.008894704,0.015987915,0.007946241,0.011517464,0.010564972,0.017531111,0.002828919,0.020485361,0.008799375,0.020290288,0.009469576,0.007951712,0.010779358,0.00015809,0.016970542,0.008839328,0.008159941,0.011361819,0.007418258,0.005947926,0.00646967,0.004679502,-0.007253985,0.006496941,0.004394665,0.010293677,0.015401432,0.008748971,0.026682214,0.002131133,0.012290828,0.009307435,0.001679548,0.011727933,0.015856848,0.016843695,0.016962127,0.008693808,0.011572263,0.015041255,0.01947866,0.009550887,0.009849574,0.024530309,0.011494023,0.004234826,0.019702539,0.00348967,0.007911785,0.009723847,0.007123098,0.009910298,0.008136117,-0.001585004,0.00223545,0.001183384,0.002590634,0.011958035,0.010098379,-0.002246751,0.016980128,0.00899582,0.002332715,0.009670248,0.006256984,0.005553964,0.017355461,0.002722359,0.007711198,0.009538906,0.009768522,0.007967557,0.000768134,0.004775814,0.00767304,0.008346395,0.012608198,0.004766002,0.008512012,0.01352555,0.009606922,0.001157102,0.014367027,0.009317586,0.004937355,-0.001173736,0.005136812,-0.000751709,0.006844584,-0.003273672,0.012688356,0.01302482,0.003526069,0.015436392,0.005796981,0.012555478,-0.001948103,0.017518208,0.005592611,-0.001225466,0.005670135,0.009672268,0.011165997,0.007873861,0.007732887,0.017081905,0.010705549,0.015717021,0.007196514,0.0021384,0.008635735,-0.000314572,0.00537279,0.012297869,0.016522398,0.005121137,0.009600305,0.015376384,-0.000289623,0.018478401,0.014982655,0.008530177,0.014178892,0.021115285,0.007844286,0.010516148,0.005725055,0.005831023,0.01152992,0.013452993,0.017313087,0.013962229,0.007687675,0.007552323,-0.001231034,0.014256246,0.009275758,0.000459225,0.006361323,0.00968093,-0.001969557,0.019776525,0.006124075,0.012682178,0.022464531,0.006527206,0.007028268,0.015769263,0.013088955,0.001887802,0.006345666,0.006398208,0.03254278,0.009482138,0.008032209,0.014600433,0.01140301,0.013903399,0.006382903,0.004047285,0.012647273,0.031010493,0.011441959,0.006775986,0.011482935,0.018507359,0.009374279,0.008644507,0.013975057,0.010584236,0.007847431,0.011909366,0.010394974,0.008782744,0.009022314,-0.005559411,0.017297993,0.01162809,0.007204492
-0.004485104,-0.01609198,-0.005255831,-0.013058602,0.005887317,0.002385976,-0.00764838,-0.012003331,0.005127333,-0.000524526,-0.013261248,-0.005662017,-0.005297149,0.00048214,-0.002719914,0.000169956,-0.01144604,-0.006892031,-0.000479911,0,-0.007561958,-0.004570706,-0.008063009,-0.006874659,-0.004068167,-0.016068375,-0.006013464,-0.005226553,-0.002970645,-0.015576561,-0.00666666,-0.006782592,-0.006993374,-0.011880575,-0.013177698,-0.007060771,0.000635363,-0.006782528,-0.006274535,-0.003197005,-0.003956967,-0.014081246,-0.00048646,-0.009728728,-0.012438821,-0.006630653,-0.001556363,-0.003789925,-0.001185889,-0.003852751,-0.003931382,-0.00247503,-0.005527824,0.001321432,-0.006379612,-0.013310415,-0.013226788,-0.00943102,-0.007027391,-0.009893154,-0.00429495,-0.010071623,-0.010546521,-0.01016584,-0.015702143,-0.00451111,-0.006637874,0.002306816,-0.005470588,-0.006936988,-0.00272489,-0.009397502,-0.012835048,-0.002576157,0.000851246,-0.007226355,-0.010630507,-0.004245141,-0.01394824,-0.011136588,-0.001813662,-0.002350782,-0.002307592,-0.002956707,-0.019725079,-0.034709348,-0.012021144,-0.001622805,-0.013134939,-0.005130404,-0.010244639,-0.007267913,-0.001773764,-0.006278452,-0.007095457,-0.014767297,-0.008665595,-0.008470412,-0.007456789,0.003007609,-0.006742538,-0.008667185,-0.007860263,-0.038983164,-0.006453756,-0.024492695,0.000307802,-0.008755597,-0.018031962,-0.003776473,-0.008642423,-0.018195269,-0.006248786,-0.001972432,-0.006676234,-0.006454783,-0.006240095,-0.012712109,-0.012295083,0.000583118,-0.019168121,-0.021405543,-0.001803222,-0.009675007,-0.008116909,-0.005131204,-0.005213073,-0.008707422,-0.006910748,-0.012639411,-0.012608341,-0.009819116,-0.001038915,-0.005126813,-0.007881718,-0.004374974,-0.00422326,-0.002482388,0.001227947,-0.002487466,-0.008355813,-0.038461323,-0.000904918,0.000242884,-0.002863222,-0.005732735,-0.008248276,0.001688962,-0.007393678,-0.00182066,-0.004138791,-0.018386981,0.000824975,-0.006752319,-0.007508693,-0.00097581,-0.000963208,0.001729585,-0.00923157,0.000722744,-0.003525345,0.00255528,-0.006895654,-0.009302354,-0.001970493,-0.011198033,-0.008423715,-0.004216292,-0.006321712,-0.003121823,-0.009696074,-0.00195176,-0.028694245,-0.000402153,-0.009509174,0.005228032,-0.009741834,-0.012953931,-0.011230609,-0.01151018,-0.007231442,-0.015613208,-0.017330817,-0.01369467,-0.005972396,-0.001370119,-0.010383887,-0.00769574,-0.007353033,-0.011610088,-0.005434879,-0.004322117,0,-0.004927497,-0.007210888,-0.004609847,-0.007086728,-0.018941549,-0.015216264,0.00134213,-0.008281974,-0.004086932,-0.010724578,-0.01359036,-0.011504327,-0.010211236,-0.007972225,-0.00261765,-0.02410855,-0.018491107,-0.006121161,-0.014210773,-0.008719761,-0.005309711,-0.008353905,0.005262972,-0.00168629,-0.010434966,-0.003676017,-0.010671448,-0.004176882,-0.000614132,-0.003147706,-0.003142608,-0.004441478,-0.007592285,-0.004128202,-0.016015993,-0.01454119,0.007636107,-0.012697355,-0.01067034,-0.011642913,-0.004228182,-0.015579042,-0.01234747,-0.024062443,-0.001554115,-0.005644857,-0.011246622,-0.00565973,-0.015091844,-0.006529969,-0.013782446,-0.00328096,-0.002403018,-0.011769202,-0.007157077,-0.004353078,-0.012667436,-0.001397656,-0.012585335,-0.00093594,-0.003004126
-0.005825746,-0.010513969,-0.005878693,-0.019195084,-0.00936451,-0.012473525,-0.019973989,-0.007952462,-0.012847029,-0.014063774,-0.021750566,-0.005423131,-0.019217676,-0.021204814,-0.017499906,-0.010696194,0.00736804,-0.010244556,-0.008638495,-0.008176569,-0.010200296,-0.01063307,-0.005103978,-0.00585719,-0.003782148,-0.011419252,-0.011463158,-0.010359043,-0.002927174,-0.01529548,-0.036912796,-0.010889604,-0.005879172,-0.008109112,-0.011722942,-0.019127219,-0.011555602,-0.013017512,-0.01078348,-0.01421861,-0.018198239,-0.007587796,-0.016255976,-0.013225166,-0.009359902,-0.01127018,-0.017303276,-0.018260185,-0.006420935,-0.015064121,-0.010735691,-0.011579909,-0.008694501,-0.011010851,-0.012430924,-0.012903229,0.002628257,-0.000328088,-0.008621521,-0.005671065,-0.006453883,-0.006520052,-0.001453383,-0.011022746,0.008522865,-0.004473078,-0.008182024,-0.010500698,-0.014851592,-0.009134878,-0.015710222,-0.008242788,-0.010516658,-0.010096549,-0.014026925,-0.010627779,-0.011421435,-0.011875715,-0.001732031,-0.006550249,-0.010174367,-0.019321388,-0.02775206,-0.001631084,-0.007587127,-0.008503114,-0.004182441,-0.014513239,-0.005452067,-0.006079661,-0.003541049,-0.015474127,-0.013475539,-0.010686469,-0.003573028,-0.004937165,-0.010052634,-0.012227511,-0.013119672,-0.016357457,-0.007240962,0.003278738,-0.014069111,0.039976678,-0.009447644,0.001931529,-0.00743664,-0.012403588,-0.00288564,-0.009350491,-0.013439909,0.001930451,-0.01290105,-0.01067188,-0.01606564,-0.017021899,-0.009823833,-0.001443259,0.013976916,-0.015142752,-0.009380492,-0.003484337,-0.015870888,-0.011613003,-0.003190037,-0.008363514,-0.01263887,-0.005034719,-0.011848763,0.004518104,0.006384671,-0.005219193,-0.0060461,-0.00515333,-0.00599845,-0.002331771,-0.009424837,-0.010110569,-0.016556397,-0.011081613,-0.004427272,0.032258036,-0.009096409,-0.005464444,-0.013352503,-0.009729728,-0.009096593,-0.015019173,-0.012414705,-0.018076458,-0.010895248,-0.004277335,-0.014423995,0.002549506,-0.000958231,-0.003663262,-0.015043343,-0.015867275,-0.010458031,-0.012852089,-0.025943317,-0.017377329,-0.002903716,0.002889049,-0.010530943,-0.015601479,-0.013973111,-0.005645852,0.013329336,-0.01662254,-0.014686477,-0.013333242,0,-0.001273219,-0.017342992,-0.011217607,-0.006394563,-0.016135973,-0.007407353,-0.009527328,-0.011278234,-0.001327574,-0.01410926,-0.003018293,-0.013704122,-0.005143886,-0.008903042,-0.013643418,0.003220518,-0.009494803,-0.015368659,-0.007466818,-0.011357678,-0.009321242,-0.015719838,-0.015551029,-0.011280981,-0.011492579,-0.021394804,-0.003752562,-0.009779549,-0.01030764,-0.002636936,-0.002074171,-0.009847841,0.012035843,-0.011834864,-0.008248986,0.006435421,0.002009536,-0.008668201,-0.006189256,-0.009259158,-0.016522662,-0.008519999,-0.005235418,0,-0.007280539,-0.010756069,-0.026649953,-0.014680074,-0.002737626,-0.012344085,-0.00260791,-0.014194985,-0.006613188,-0.008124785,0.004605587,-0.006048975,-0.005930834,-0.015433081,-0.018111599,-0.01308906,-0.011465105,-0.013280179,-0.013363885,-0.020667006,-0.011493016,-0.009825344,-0.005472777,0.002995402,-0.011079391,0.004518478,-0.009627366,-0.011773629,-0.010214142,-0.003969296,-0.008409662,-0.012570377,-0.004528436,-0.008747376,-0.013423826,0.000945645,-0.004879131
